Sun Aug 15 22:13:48 CDT 2021
updating
4 pole features not found in sample features
midway2-0124.rcc.local:UCM:ddd0:386d4700: 1182776460 us(848436 us!!!):  ucm_recv: UNKNOWN msg 0x9caa68, ver 0
midway2-0124.rcc.local:UCM:ddd2:1b9a7700: 1182783288 us(1182783288 us!!!):  ucm_recv: UNKNOWN msg 0x25ce968, ver 0
midway2-0106.rcc.local:UCM:1b9f:eebb0700: 1182976260 us(6390271 us!!!):  ucm_recv: UNKNOWN msg 0x2660e68, ver 0
midway2-0124.rcc.local:UCM:ddcb:26930700: 1182982391 us(1593810 us!!!):  ucm_recv: UNKNOWN msg 0x2881068, ver 0
midway2-0106.rcc.local:UCM:1ba0:ddae4700: 1183177219 us(6390205 us!!!):  ucm_recv: UNKNOWN msg 0x11e4168, ver 0
midway2-0124.rcc.local:UCM:ddcf:490de700: 1183188372 us(860106 us!!!):  ucm_recv: UNKNOWN msg 0x108ac68, ver 0
midway2-0106.rcc.local:UCM:1bae:c1f2b700: 1183165144 us(3240331 us!!!):  ucm_recv: UNKNOWN msg 0x8a8368, ver 0
midway2-0085.rcc.local:UCM:b38c:e920c700: 1253140720 us(1253140720 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=1000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1274599423 us(21458703 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=2000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1292166135 us(17566712 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=3000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1309738763 us(17572628 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=4000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1333161421 us(23422658 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=5000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1355599113 us(22437692 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=6000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1373191790 us(17592677 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=7000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1395599461 us(22407671 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=8000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1415120137 us(19520676 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=9000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1432682807 us(17562670 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=10000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1454145499 us(21462692 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=11000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1471668133 us(17522634 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=12000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1495060825 us(23392692 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=13000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1514565485 us(19504660 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=14000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1532078138 us(17512653 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=15000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1555504863 us(23426725 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=16000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1575001527 us(19496664 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=17000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1596460264 us(21458737 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=18000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1614036909 us(17576645 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=19000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1633546567 us(19509658 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=20000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1655981248 us(22434681 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=21000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1673467950 us(17486702 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=22000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1694962545 us(21494595 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=23000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1714457216 us(19494671 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=24000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1734007900 us(19550684 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=25000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1755442488 us(21434588 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=26000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1776895200 us(21452712 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=27000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1796385875 us(19490675 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=28000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1815902552 us(19516677 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=29000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1839359239 us(23456687 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=30000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1856915889 us(17556650 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=31000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1878360558 us(21444669 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=32000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1897885226 us(19524668 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=33000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1917341916 us(19456690 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=34000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1938770623 us(21428707 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=35000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1960273281 us(21502658 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=36000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1975867876 us(15594595 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=37000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 1999290544 us(23422668 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=38000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 2018791154 us(19500610 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=39000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 2040249815 us(21458661 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=40000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 2059800511 us(19550696 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=41000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 2077357161 us(17556650 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=42000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 2100743899 us(23386738 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=43000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 2120230540 us(19486641 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=44000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 2139757235 us(19526695 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=45000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -2133777401 us(21432660 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=46000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -2118208718 us(15568683 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=47000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -2092818052 us(25390666 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=48000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -2073317349 us(19500703 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=49000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -2053812693 us(19504656 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=50000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -2032348033 us(21464660 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=51000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -2016719384 us(15628649 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=52000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1995264729 us(21454655 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=53000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1973802013 us(21462716 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=54000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1954305343 us(19496670 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=55000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1932852664 us(21452679 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=56000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1913315995 us(19536669 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=57000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1893845322 us(19470673 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=58000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1872356652 us(21488670 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=59000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1854779977 us(17576675 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=60000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1831344265 us(23435712 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=61000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1810833606 us(20510659 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=62000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1795208930 us(15624676 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=63000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1769894231 us(25314699 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=64000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1752285545 us(17608686 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=65000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1731921864 us(20363681 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=66000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1710427228 us(21494636 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=67000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1692864549 us(17562679 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=68000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1673359910 us(19504639 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=69000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1651885274 us(21474636 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=70000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1634348640 us(17536634 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=71000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1610881944 us(23466696 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=72000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1589433204 us(21448740 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=73000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1571874506 us(17558698 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=74000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1552399799 us(19474707 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=75000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1527994107 us(24405692 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=76000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1508467411 us(19526696 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=77000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1488922693 us(19544718 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=78000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1469476000 us(19446693 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=79000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1451909312 us(17566688 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=80000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1430480622 us(21428690 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=81000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1407073960 us(23406662 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=82000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1387543317 us(19530643 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=83000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1369970669 us(17572648 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=84000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1348501978 us(21468691 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=85000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1328066332 us(20435646 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=86000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1308481657 us(19584675 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=87000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1287042959 us(21438698 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=88000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1265604329 us(21438630 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=89000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1250019635 us(15584694 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=90000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1226596937 us(23422698 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=91000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1207076248 us(19520689 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=92000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1187521525 us(19554723 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=93000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1166092819 us(21428706 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=94000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1144648161 us(21444658 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=95000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1125093461 us(19554700 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=96000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1105621810 us(19471651 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=97000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1084163134 us(21458676 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=98000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1068558542 us(15604592 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=99000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1043177832 us(25380710 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=100000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1023713176 us(19464656 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=101000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -1006164537 us(17548639 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=102000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -986639886 us(19524651 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=103000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -965161192 us(21478694 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=104000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -945650510 us(19510682 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=105000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -924211786 us(21438724 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=106000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -904661097 us(19550689 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=107000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -885370181 us(19290916 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=108000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -863930485 us(21439696 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=109000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -845489746 us(18440739 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=110000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -824004967 us(21484779 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=111000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -800574259 us(23430708 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=112000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -781067566 us(19506693 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=113000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -761542857 us(19524709 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=114000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -741063200 us(20479657 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=115000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -723480491 us(17582709 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=116000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -694217550 us(29262941 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=117000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -678598871 us(15618679 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=118000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -655202141 us(23396730 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=119000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -633767507 us(21434634 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=120000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -616174794 us(17592713 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=121000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -594736059 us(21438735 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=122000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -575205420 us(19530639 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=123000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -557638779 us(17566641 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=124000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -532288082 us(25350697 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=125000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -514705380 us(17582702 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=126000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -493226660 us(21478720 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=127000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -473761977 us(19464683 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=128000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -452303290 us(21458687 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=129000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -436668689 us(15634601 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=130000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -413296004 us(23372685 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=131000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -391837269 us(21458735 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=132000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -372292568 us(19544701 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=133000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -352791905 us(19500663 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=134000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -333311227 us(19480678 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=135000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -311833597 us(21477630 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=136000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -295238957 us(16594640 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=137000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -271806238 us(23432719 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=138000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -251312586 us(20493652 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=139000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -229924898 us(21387688 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=140000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -211356178 us(18568720 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=141000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -189917505 us(21438673 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=142000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -172360801 us(17556704 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=143000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -153799172 us(18561629 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=144000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -130403442 us(23395730 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=145000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -111874762 us(18528680 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=146000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -88487986 us(23386776 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=147000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -68997314 us(19490672 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=148000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -51394647 us(17602667 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=149000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -27989494 us(23405153 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=150000000
midway2-0085.rcc.local:UCM:b38c:e920c700: -12838859 us(15150635 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=151000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 12551837 us(25390696 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=152000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 30088511 us(17536674 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=153000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 51543203 us(21454692 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=154000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 71093915 us(19550712 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=155000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 92506608 us(21412693 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=156000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 110055275 us(17548667 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=157000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 131518012 us(21462737 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=158000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 149070642 us(17552630 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=159000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 168551250 us(19480608 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=160000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 193911964 us(25360714 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=161000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 211458656 us(17546692 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=162000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 230975312 us(19516656 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=163000000
midway2-0085.rcc.local:UCM:b38c:e920c700: 252434082 us(21458770 us!!!):  ucm_get_smsg: FULLq hd 150 == tl 150, completions stalled, polls=164000000
