ideology,dR,dL,d0
-0.2801513688589485,0.030484934728850974,0.04953282665839323,0.06799142908751073
-0.14159036204048947,0.037044026848389616,0.04667095790854053,0.06799142908751073
-0.272653051896199,0.0315532947079162,0.05009136535141,0.06799142908751073
-0.1693430544149237,0.034573699445025585,0.04608757572074034,0.06799142908751073
-0.19316559059616714,0.033283180506285204,0.04641678506145163,0.06799142908751073
-0.25461665061803374,0.03291245501369716,0.050224204958692696,0.06799142908751073
-0.13860694851315022,0.03720662851032407,0.04663071302119218,0.06799142908751073
-0.37145483797935286,0.027771265042048313,0.05302701031773427,0.06799142908751073
-0.1445221056261405,0.037119036150897865,0.04694530064715533,0.06799142908751073
-0.20068617030117517,0.0328828603479059,0.04652779986478235,0.06799142908751073
-0.014085836595533783,0.043196956944963956,0.044154673104987455,0.06799142908751073
-0.33544902755601036,0.027151781298804193,0.0499594400683531,0.06799142908751073
0.05747703430059912,0.04237227354500298,0.038464327843193376,0.06799142908751073
-0.27523150589769924,0.030594636899686403,0.04930802031557861,0.06799142908751073
-0.25871053967369545,0.0314420225531784,0.049032121865594094,0.06799142908751073
0.008816109119959094,0.04220364862214903,0.041604228764091575,0.06799142908751073
-0.32353292616094476,0.028507512149782383,0.0505049781563291,0.06799142908751073
-0.34442937212145425,0.02917490104941731,0.05259314627966901,0.06799142908751073
-0.1613761394753641,0.034712583622350864,0.04568477796590632,0.06799142908751073
-0.28437801747350955,0.030044236751420598,0.04937950456051761,0.06799142908751073
-0.35444139304022937,0.028489017256377265,0.05258799409695054,0.06799142908751073
-0.29719944172910245,0.031031662330558495,0.05123867709773054,0.06799142908751073
-0.30870968710390756,0.03032200099976462,0.05131161379911758,0.06799142908751073
-0.26049846454567377,0.03227665189513033,0.049988314774692934,0.06799142908751073
0.2504536258273721,0.04852019823714092,0.031491498296989204,0.06799142908751073
-0.2827104073290187,0.03142060271651641,0.050642487328728655,0.06799142908751073
-0.0956561126729852,0.03725819248118636,0.043761988282778566,0.06799142908751073
-0.06706026411122083,0.03694026360627786,0.041499786798185674,0.06799142908751073
-0.3122446649900701,0.03025594356979409,0.051485904567419985,0.06799142908751073
-0.15692922424507896,0.035632937948207176,0.04630278017022453,0.06799142908751073
-0.1638375943698304,0.03197599032694173,0.0431155425064064,0.06799142908751073
-0.09148965025493179,0.038089345486558616,0.04430985755410797,0.06799142908751073
-0.21093214060651236,0.03408473442432399,0.04842631210464852,0.06799142908751073
-0.2155555104286961,0.03370529568710886,0.04836122288884373,0.06799142908751073
-0.25851354215161504,0.03228244239573151,0.04985914756509426,0.06799142908751073
-0.3002651496326035,0.02992786713905889,0.05034332376775485,0.06799142908751073
-0.08828356701026566,0.038077227221454873,0.04407975310742585,0.06799142908751073
-0.2499073403750822,0.03128474582298904,0.04827630303454985,0.06799142908751073
-0.26051440700603345,0.03312337185047903,0.050836118680704666,0.06799142908751073
-0.10914483449471217,0.03755686703167252,0.04497778030648784,0.06799142908751073
0.0317749728479293,0.04264151629712739,0.040481090483979826,0.06799142908751073
-0.29601326248042065,0.030703301981919368,0.050829666726819586,0.06799142908751073
-0.0991583207930962,0.037313703187918684,0.044055619124559124,0.06799142908751073
-0.26179596074864364,0.03101144587617443,0.048811327376812576,0.06799142908751073
-0.2801200494672367,0.030466488403915495,0.049512250883257114,0.06799142908751073
-0.20514911512185338,0.03239164207660528,0.04634002358977835,0.06799142908751073
-0.26899875077675534,0.03168124388025923,0.04997085336832596,0.06799142908751073
0.0460362068505578,0.04318042211933039,0.04005035462579271,0.06799142908751073
-0.08137901422964838,0.03705337182587213,0.04258644730107879,0.06799142908751073
-0.29693610730578207,0.029231761494431862,0.04942087177783442,0.06799142908751073
-0.29715619317203623,0.031345292796162466,0.05154936703213361,0.06799142908751073
0.1637782179814637,0.045350818130166774,0.03421530303620121,0.06799142908751073
0.12066174658738238,0.04595364392251136,0.03774967933584016,0.06799142908751073
-0.09820818913748824,0.035970912169770254,0.04264822729732463,0.06799142908751073
-0.07818919119309535,0.03800256582644668,0.04331876067486184,0.06799142908751073
-0.16589691164706863,0.03832541666159508,0.04960498476568378,0.06799142908751073
-0.1923239466786537,0.037579620096031545,0.05065600007846342,0.06799142908751073
0.09909186753481065,0.04511756621566127,0.038380168531019186,0.06799142908751073
-0.1942153387510223,0.03713406991249524,0.050339048344892244,0.06799142908751073
-0.2719008563192266,0.03156628644140271,0.05005321423266485,0.06799142908751073
-0.12354696419300405,0.034829613956740176,0.04322974861164604,0.06799142908751073
-0.24200264915174988,0.03269117179888627,0.04914527775767721,0.06799142908751073
-0.1630483892869379,0.034814822471254135,0.04590071546928982,0.06799142908751073
0.21125088994176952,0.04865691611267331,0.034293666209523954,0.06799142908751073
-0.10099161165450736,0.0400911082822084,0.04695767228444926,0.06799142908751073
-0.2635029050629183,0.030461690737552574,0.048377629821491054,0.06799142908751073
-0.05898129330985328,0.037530444989224754,0.041540667410791314,0.06799142908751073
-0.2814217968879958,0.032843212891144,0.051977483037934015,0.06799142908751073
-0.18650649925999419,0.03436788275812091,0.047048726176916675,0.06799142908751073
0.06645336203418085,0.04397951297257513,0.039461253920201445,0.06799142908751073
-0.3016722470071058,0.029731804278417675,0.05024293146847133,0.06799142908751073
-0.16900072686333667,0.03584625009139806,0.047336851027664384,0.06799142908751073
-0.03848604387968922,0.03951941542318903,0.042136136546493744,0.06799142908751073
-0.16458543825416205,0.036668970927339686,0.04785937008123442,0.06799142908751073
0.21125088994176952,0.04865691611267331,0.034293666209523954,0.06799142908751073
-0.34848529839153847,0.028599260971846865,0.05229327442547517,0.06799142908751073
-0.27703280354093124,0.029039891663338927,0.047875747880206446,0.06799142908751073
-0.2982687406108788,0.03132218792158794,0.05160190584785364,0.06799142908751073
-0.2828894058008649,0.03149668390215708,0.050730738876274634,0.06799142908751073
-0.2494894213811045,0.031793335249339826,0.048756477551257275,0.06799142908751073
-0.014085836595533783,0.043196956944963956,0.044154673104987455,0.06799142908751073
-0.21594366501637396,0.03637753665918261,0.051059855046040575,0.06799142908751073
-0.10103486021157364,0.039777477816604435,0.046646982350046204,0.06799142908751073
0.13501350054322456,0.045564848277581935,0.03638508742954069,0.06799142908751073
0.03468423224542796,0.042813904321497454,0.040455673804327685,0.06799142908751073
-0.2002655808532544,0.03461963450746262,0.04823597754671581,0.06799142908751073
-0.2820389090279111,0.030013959263506116,0.049190187746596226,0.06799142908751073
0.09778298379662727,0.04527396683509424,0.03862556202632065,0.06799142908751073
-0.217784920174178,0.03324281465391871,0.04805032261027052,0.06799142908751073
-0.27849360436506004,0.030083338706620808,0.049018516859133054,0.06799142908751073
-0.1667386298240376,0.03541982044895395,0.0467566181747837,0.06799142908751073
-0.017514638861297838,0.03865755467269326,0.03984839999882455,0.06799142908751073
