,wrkstat,HRS1,HRS2,evwork,wrkslf,wrkgovt,OCC10,PRESTG10,PRESTG105PLUS,INDUS10,marital,martype,divorce,widowed,spwrksta,SPHRS1,SPHRS2,spevwork,cowrksta,cowrkslf,coevwork,COHRS1,COHRS2,spwrkslf,SPOCC10,SPPRES10,SPPRES105PLUS,SPIND10,COOCC10,COIND10,pawrkslf,PAOCC10,PAPRES10,PAPRES105PLUS,PAIND10,mawrkslf,MAOCC10,MAPRES10,MAPRES105PLUS,MAIND10,sibs,childs,age,agekdbrn,educ,paeduc,maeduc,speduc,coeduc,codeg,degree,padeg,madeg,spdeg,MAJOR1,MAJOR2,dipged,sex,race,RES16,REG16,MOBILE16,FAMILY16,FAMDIF16,mawrkgrw,INCOM16,born,parborn,granborn,hompop,babies,preteen,teens,adults,unrelat,earnrs,income,rincome,INCOME16,RINCOM16,region,xnorcsiz,srcbelt,size,partyid,VOTE12,PRES12,IF12WHO,VOTE16,PRES16,IF16WHO,polviews,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,natroad,natsoc,natmass,natpark,natchld,natsci,natenrgy,natspacy,natenviy,nathealy,natcityy,natcrimy,natdrugy,nateducy,natracey,natarmsy,nataidy,natfarey,eqwlth,tax,spkath,colath,libath,spkrac,colrac,librac,spkcom,colcom,libcom,spkmil,colmil,libmil,spkhomo,colhomo,libhomo,spkmslm,colmslm,libmslm,cappun,gunlaw,courts,grass,relig,denom,other,Jew,fund,attend,reliten,postlife,pray,popespks,RELIG16,DENOM16,OTH16,Jew16,FUND16,sprel,spden,spother,SPJew,spfund,corel,coden,coother,COJew,cofund,prayer,bible,racopen,raclive,affrmact,wrkwayup,happy,hapmar,hapcohab,health,life,helpful,fair,trust,confinan,conbus,conclerg,coneduc,confed,conlabor,conpress,conmedic,contv,conjudge,consci,conlegis,conarmy,obey,popular,thnkself,workhard,helpoth,socrel,socommun,socfrend,socbar,aged,weekswrk,partfull,joblose,jobfind,satjob,richwork,class,rank,satfin,finalter,finrela,wksub,wksubs,WKSUB1,WKSUBS1,wksup,wksups,WKSUP1,WKSUPS1,unemp,union,UNION1,getahead,parsol,kidssol,fepol,abdefect,abnomore,abhlth,abpoor,abrape,absingle,abany,chldidel,pillok,sexeduc,divlaw,premarsx,teensex,xmarsex,homosex,pornlaw,xmovie,spanking,LETDIE1,SUICIDE1,SUICIDE2,SUICIDE3,SUICIDE4,polhitok,polabuse,polmurdr,polescap,polattak,fear,owngun,pistol,shotgun,rifle,rowngun,hunt,HUNT1,news,tvhours,phone,coop,comprend,form,random,fechld,fepresch,fefam,RACDIF1,RACDIF2,RACDIF3,RACDIF4,helppoor,helpnot,helpsick,helpblk,god,reborn,savesoul,numcong,wlthwhts,wlthblks,wlthhsps,workwhts,workblks,workhsps,intlwhts,intlblks,intlhsps,liveblks,marblk,MARAsian,marhisp,marwht,racwork,discaff,yousup,spwksup,fejobaff,discaffm,discaffw,fehire,vigversn,seriousp,charactr,imbalnce,wayraise,stresses,genetics,godswill,upsdowns,breakdwn,mentlill,physill,viglabel,dectreat,decmoney,imprvown,imprvtrt,vignei,vigsoc,vigfrnd,vigwork,viggrp,vigmar,hurtoth,hurtself,tlkfam,tlkclrgy,meddoc,mentldoc,mentloth,sphealer,selfhelp,otcmed,rxmed,mentlhos,dofirst,mustdoc,mustmed,musthosp,dangrslf,dangroth,KNWMW1,KNWMW2,KNWMW3,KNWMW4,KNWMW5,MHP1R1,MHP1R2,MHP2R1,MHP2R2,MHP3R1,MHP3R2,MHP4R1,MHP4R2,MHP5R1,CLOSETO1,CLOSETO2,CLOSETO3,CLOSETO4,CLOSETO5,SEETALK1,SEETALK2,SEETALK3,SEETALK4,SEETALK5,MHTREAT1,MHTREAT2,MHTREAT3,MHTREAT4,MHTREAT5,MYPROBS1,MYPROBS2,MYPROBS3,MYPROBS4,MYPROBS5,SEVERE1,SEVERE2,SEVERE3,SEVERE4,SEVERE5,DANGOTH1,DANGOTH2,DANGOTH3,DANGOTH4,DANGOTH5,DANGSLF1,DANGSLF2,DANGSLF3,DANGSLF4,DANGSLF5,fammhneg,othmhneg,diagnosd,mhtreatd,MCSDS1,MCSDS2,MCSDS3,MCSDS4,MCSDS5,MCSDS6,MCSDS7,relpersn,sprtprsn,othlang,OTHLANG1,OTHLANG2,spklang,betrlang,compuse,webmob,emailmin,emailhr,usewww,wwwhr,wwwmin,huclean,wrktype,yearsjob,waypaid,wrksched,moredays,mustwork,wrkhome,whywkhme,famwkoff,wkvsfam,famvswk,hrsrelax,secondwk,learnnew,workfast,workdiff,overwork,knowwhat,myskills,respect,trustman,safetywk,safefrst,teamsafe,safehlth,proudemp,prodctiv,wksmooth,trdunion,partteam,wkdecide,toofewwk,promteok,opdevel,hlpequip,haveinfo,wkfreedm,fringeok,supcares,condemnd,promtefr,cowrkint,jobsecok,suphelp,wrktime,cowrkhlp,manvsemp,hvylift,handmove,wkpraise,fairearn,rincblls,laidoff,JOBFIND1,trynewjb,wkageism,wkracism,wksexism,wkharsex,wkharoth,HEALTH1,physhlth,mntlhlth,hlthdays,usedup,backpain,painarms,hurtatwk,spvtrfair,strredpg,phyeffrt,slpprblm,SATJOB1,knowschd,usetech,STRESS12,hyperten,arthrtis,diabetes,depress,weight,height,ntwkhard,misswork,lifenow,LIFEIN5,disrspct,poorserv,notsmart,afraidof,threaten,quallife,hlthphys,hlthmntl,satsoc,actssoc,physacts,emoprobs,fatigue,ratepain,abfelegl,abmelegl,abmoral,ABSTATE1,ABSTATE2,ABHELP1,ABHELP2,ABHELP3,ABHELP4,ABMEDGOV1,ABMEDGOV2,abinspay,natnotice,natviews,nataccess,nattime,natsat,natrelax,natactive,natmeet,nattimeok,natlack,numpets,whynopet,PETB4,dog,cat,smammal,bird,fish,reptile,horse,pig,goat,othpet,petplay,petcmfrt,petfam,DOGB4,CATB4,SMAMMALB4,BIRDB4,FISHB4,REPTILEB4,HORSEB4,OTHPETB4,PETB4PLY,PETB4CMFRT,PETB4FAM,WORKFOR1,ownstock,stockval,stockops,extrapay,compperf,deptperf,indperf,EXTR2017,extraval,extrayr,yearval,numemps,wrkslffam,newsfrom,scifrom,seeksci,nextgen,toofast,advfront,astrolgy,astrosci,scibnfts,balpos,balneg,scistudy,scitext,expdesgn,exptext,ODDS1,ODDS2,hotcore,radioact,boyorgrl,lasers,electron,viruses,bigbang,BIGBANG1,BIGBANG2,condrift,evolved,EVOLVED2,earthsun,solarrev,COLDEG1,majorcol,colsci,colscinm,hsmath,hsbio,hschem,hsphys,nanowill,nanoben,nanoharm,intintl,intfarm,inteduc,intsci,intecon,inttech,intmed,intspace,intenvir,intmil,visnhist,viszoo,vissci,SCINEWS1,SCINEWS2,SCINEWS3,scientgo,scienthe,scientod,scientbe,buyvalue,compwage,numorg,empinput,slfmangd,emptrain,wealth,esop,defpensn,buyesop,esopnot,company,mhunsure,mhdiagno,ratetone,prvdhlth,prvdold,POLEFF11,posslq,posslqy,marcohab,kidpars,firstyou,helpfrds,demands,knwbus,knwexec,knwclenr,knwcuttr,knwhrman,knwlawyr,knwmchnc,knwnurse,knwcop,knwtcher,smallgap,govlazy,partlsc,partpart,partvol,hlphome,hlpsick,hlpdown,hlpadvce,hlpsococ,hlploan,hlpjob,hlppaper,hlpresde,hlpsickr,LONELY1,LONELY2,LONELY3,trcourts,trbigbus,fampress,upset,dinefrds,newfrds,conwkday,CONF2F,cntctpar,cntctsib,cntctkid,cntctfam,cntctfrd,intcntct,healthissp,unhappy,pilingup,mygoals,satlife,endsmeet,numlangs,goodlife,incgap,goveqinc,hubbywrk,marhomo,meovrwrk,SATFAM7,stress,supervis,localnum,hapunhap,XMARSEX1,HOMOSEX1,abpoorw,concong,conbiz,conchurh,concourt,conschls,clergvte,churhpow,godchnge,afterlif,heaven,hell,miracles,theism,fatalism,godmeans,nihilism,egomeans,marelkid,madenkid,parelkid,padenkid,religkid,denkid,attendma,attendpa,ATTEND12,prayfreq,relactiv,relscrpt,feelrel,befair,cantrust,trustsci,religcon,religint,relmarry,RELEXT1,RELEXT3,ancestrs,mywaygod,relgeneq,relobjct,vistholy,relsprt,makefrnd,comfort,relgenbar,govvsrel,difrel,relpast,relrlvnt,christns,muslims,hindus,buddhsts,jews,atheists,nukegen,indusgen,chemgen,watergen,tempgen,genegen,LETIN1A,partners,matesex,frndsex,acqntsex,pikupsex,paidsex,othersex,sexsex,sexfreq,numwomen,nummen,PARTNRS5,SEXSEX5,evpaidsx,evstray,condom,relatsex,evidu,IDU30,evcrack,CRACK30,hivtest,HIVTEST1,HIVTEST2,sexornt,sexbirth,sexnow,GENETST1,GENEGOO2,maleornt,GENESELF2,GENEABRT2,realinc,realrinc,coninc,conrinc,ethnic,ETH1,ETH2,ETH3,ethnum,hispanic,RACECEN1,RACECEN2,RACECEN3,uscitzn,fucitzn,yearsusa,mnthsusa,vetyears,dwelling,dwelown,DWELOWN16,worda,wordb,wordc,wordd,worde,wordf,wordg,wordh,wordi,wordj,wordsum,GENDER1,OLD1,MAR1,WHERE1,RELATE2,GENDER2,OLD2,MAR2,WHERE2,RELATE3,GENDER3,OLD3,MAR3,WHERE3,RELATE4,GENDER4,OLD4,MAR4,WHERE4,RELATE5,GENDER5,OLD5,MAR5,WHERE5,RELATE6,GENDER6,OLD6,MAR6,WHERE6,RELATE7,GENDER7,OLD7,RELATE8,GENDER8,OLD8,RELATE9,GENDER9,OLD9,RELATE10,OLD10,RELATE11,GENDER11,OLD11,MAR11,WHERE11,RELATE12,OLD12,MAR12,RELHHD2,RELHHD3,RELHHD4,RELHHD5,RELHHD6,RELHHD7,RELHHD8,RELHHD9,RELHHD10,RELHHD11,RELHHD12,hefinfo,hhrace,respnum,hhtype,HHTYPE1,famgen,rplace,rvisitor,visitors,RELHH2,RELHH3,RELHH4,RELHH5,RELHH6,RELHH7,RELHH8,RELHH9,RELHH10,RELHH11,RELHH12,RELSP1,RELSP3,RELSP4,RELSP5,RELSP6,RELSP7,RELSP8,RELSP9,RELSP10,RELSP11,RELSP12,dateintv,ISCO88,PAISCO88,MAISCO88,SPISCO88,ISCO08,PAISCO08,MAISCO08,SPISCO08,COISCO08,SEI10,SEI10EDUC,SEI10INC,PASEI10,PASEI10EDUC,PASEI10INC,MASEI10,MASEI10EDUC,MASEI10INC,SPSEI10,SPSEI10EDUC,SPSEI10INC,COSEI10,COSEI10EDUC,COSEI10INC,COPRES10,COPRES105PLUS,uswary,cohort,zodiac,inthisp,INTRACE1,INTRACE2,INTRACE3,WHOELSE1,WHOELSE2,WHOELSE3,WHOELSE4,WHOELSE5,WHOELSE6,intid,feeused,feelevel,lngthinv,intage,intethn,mode,intsex,intyrs,consent,ballot,version,issp,sampcode,phase,spanself,spanint,spaneng,hlthstrt,huadd,dwellpre,kidsinhh,respond,incuspop,neisafe,rlooks,rgroomed,rweight,rhlthend,wtss,wtssnr,wtssall,vstrat,vpsu
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815599731396583,0.0,0.0,0.0,0.0,0.0,0.4532710280373832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09838472834067558,0.0,0.710568400155567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215909090909092,0.5121531031500035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3367768595041323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9518272425249169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15524193548387089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6025974025974026,0.0,0.0,0.0,0.0,0.0,0.0,0.894273127753304,0.0,0.4464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31835205992509363,0.10333741800619922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2657894736842106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
